customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
4,123,quaker oats,2023-05-17,9,212,5,1060
22,123,besan,2023-08-18,9,52,1,52
11,122,besan,2023-06-14,5,52,2,104
1,121,nutrella,2023-06-08,2,40,2,80
22,122,quaker oats,2023-04-30,5,212,1,212
19,121,dantkanti,2023-08-15,3,100,9,900
18,123,quaker oats,2023-06-08,7,212,1,212
28,122,nutrella,2023-04-22,5,40,8,320
16,121,refined oil,2023-03-27,3,110,2,220
22,123,refined oil,2023-06-30,7,110,1,110
11,123,besan,2023-03-28,9,52,2,104
19,123,nutrella,2023-06-02,7,40,3,120
27,123,nutrella,2023-06-21,9,40,8,320
7,121,clinic plus,2023-08-14,3,1.5,2,3.0
11,123,dantkanti,2023-04-05,7,100,8,800
3,122,maida,2023-04-02,5,20,2,40
17,122,refined oil,2023-08-07,4,110,3,330
12,123,dantkanti,2023-06-04,7,100,1,100
27,121,quaker oats,2023-03-03,3,212,3,636
3,122,refined oil,2023-04-27,5,110,7,770
3,122,clinic plus,2023-08-02,6,1.5,3,4.5
4,121,quaker oats,2023-05-09,1,212,5,1060
26,121,refined oil,2023-06-28,3,110,10,1100
7,121,besan,2023-04-13,1,52,6,312
15,123,maida,2023-04-08,7,20,10,200
18,121,maida,2023-06-16,3,20,8,160
5,123,refined oil,2023-04-07,7,110,4,440
16,121,refined oil,2023-03-11,1,110,1,110
1,123,clinic plus,2023-04-18,7,1.5,7,10.5
27,121,maida,2023-07-14,2,20,7,140
19,122,besan,2023-06-20,4,52,3,156
17,123,refined oil,2023-06-13,7,110,3,330
14,122,dantkanti,2023-08-03,4,100,8,800
24,121,quaker oats,2023-06-14,2,212,8,1696
7,121,quaker oats,2023-04-30,3,212,10,2120
28,121,dantkanti,2023-08-15,1,100,5,500
19,121,refined oil,2023-05-28,3,110,1,110
29,122,sugar,2023-08-08,6,50,4,200
14,123,sugar,2023-05-31,8,50,5,250
6,123,besan,2023-07-19,9,52,2,104
25,121,quaker oats,2023-04-04,1,212,5,1060
25,122,maida,2023-07-30,6,20,8,160
2,122,quaker oats,2023-05-09,4,212,3,636
14,121,clinic plus,2023-07-15,2,1.5,6,9.0
24,121,dantkanti,2023-07-28,3,100,1,100
19,122,maida,2023-08-15,4,20,6,120
7,123,nutrella,2023-06-18,8,40,8,320
13,121,quaker oats,2023-03-11,2,212,3,636
12,122,nutrella,2023-05-10,4,40,7,280
12,123,quaker oats,2023-06-26,7,212,1,212
21,121,quaker oats,2023-07-23,2,212,10,2120
10,121,quaker oats,2023-06-29,1,212,9,1908
28,121,maida,2023-06-06,2,20,9,180
12,121,nutrella,2023-06-21,2,40,2,80
22,123,sugar,2023-07-30,8,50,5,250
12,123,dantkanti,2023-04-28,7,100,9,900
16,123,dantkanti,2023-08-06,9,100,5,500
6,121,dantkanti,2023-04-07,2,100,2,200
7,121,maida,2023-08-13,1,20,8,160
4,122,clinic plus,2023-06-22,4,1.5,8,12.0
24,122,clinic plus,2023-06-30,6,1.5,4,6.0
9,121,clinic plus,2023-07-29,2,1.5,6,9.0
11,121,dantkanti,2023-05-05,1,100,8,800
21,123,quaker oats,2023-08-03,7,212,1,212
6,122,dantkanti,2023-07-05,4,100,6,600
12,122,refined oil,2023-08-12,4,110,3,330
13,122,nutrella,2023-05-02,4,40,6,240
20,123,besan,2023-07-25,7,52,9,468
16,122,nutrella,2023-06-24,5,40,7,280
4,122,refined oil,2023-03-25,4,110,4,440
1,121,maida,2023-04-19,1,20,8,160
29,122,quaker oats,2023-04-11,5,212,8,1696
5,122,quaker oats,2023-05-05,6,212,9,1908
16,122,dantkanti,2023-08-14,4,100,6,600
15,123,sugar,2023-03-04,7,50,8,400
17,122,maida,2023-08-05,6,20,9,180
14,121,dantkanti,2023-07-08,2,100,1,100
15,121,maida,2023-07-22,3,20,8,160
21,122,refined oil,2023-07-28,4,110,10,1100
4,121,nutrella,2023-07-22,2,40,5,200
14,121,dantkanti,2023-07-26,1,100,5,500
16,121,quaker oats,2023-07-08,3,212,1,212
21,123,besan,2023-04-29,7,52,9,468
6,121,maida,2023-05-10,2,20,6,120
14,121,clinic plus,2023-05-09,1,1.5,6,9.0
3,121,clinic plus,2023-08-16,1,1.5,8,12.0
23,122,quaker oats,2023-06-16,6,212,3,636
28,123,refined oil,2023-05-27,9,110,5,550
2,122,clinic plus,2023-04-11,4,1.5,5,7.5
27,122,refined oil,2023-06-27,6,110,5,550
29,121,clinic plus,2023-05-15,1,1.5,1,1.5
8,122,sugar,2023-03-25,4,50,8,400
21,123,nutrella,2023-04-02,7,40,5,200
30,121,refined oil,2023-06-23,2,110,9,990
23,121,clinic plus,2023-04-27,3,1.5,4,6.0
8,121,sugar,2023-05-10,2,50,6,300
27,123,clinic plus,2023-06-09,7,1.5,7,10.5
1,123,nutrella,2023-05-14,9,40,9,360
17,122,refined oil,2023-05-26,6,110,1,110
7,123,dantkanti,2023-06-19,7,100,3,300
15,121,besan,2023-03-27,1,52,5,260
11,122,maida,2023-03-06,5,20,7,140
13,121,clinic plus,2023-07-13,2,1.5,5,7.5
21,121,dantkanti,2023-07-19,1,100,3,300
15,122,quaker oats,2023-06-18,4,212,4,848
30,121,nutrella,2023-03-25,1,40,9,360
6,123,sugar,2023-08-02,9,50,6,300
4,121,maida,2023-07-22,2,20,3,60
13,121,sugar,2023-05-17,3,50,9,450
3,123,quaker oats,2023-06-13,7,212,6,1272
18,122,maida,2023-03-14,4,20,3,60
28,122,refined oil,2023-04-24,5,110,7,770
27,123,clinic plus,2023-04-13,8,1.5,3,4.5
28,123,dantkanti,2023-04-08,7,100,8,800
18,122,maida,2023-03-17,4,20,1,20
16,122,besan,2023-06-12,6,52,9,468
28,123,sugar,2023-03-27,7,50,7,350
14,123,refined oil,2023-03-11,8,110,2,220
15,121,nutrella,2023-03-13,3,40,3,120
29,121,besan,2023-04-11,1,52,7,364
22,122,dantkanti,2023-07-15,6,100,9,900
17,121,nutrella,2023-06-04,2,40,10,400
20,121,sugar,2023-03-27,3,50,9,450
7,122,dantkanti,2023-05-14,4,100,1,100
16,123,clinic plus,2023-05-24,7,1.5,4,6.0
25,121,sugar,2023-07-09,1,50,3,150
12,122,dantkanti,2023-05-02,6,100,6,600
13,121,refined oil,2023-06-08,1,110,2,220
15,122,clinic plus,2023-05-27,6,1.5,7,10.5
11,122,refined oil,2023-08-07,4,110,2,220
3,123,dantkanti,2023-07-10,7,100,7,700
25,123,clinic plus,2023-05-04,9,1.5,10,15.0
12,123,dantkanti,2023-08-05,8,100,1,100
18,122,clinic plus,2023-07-08,4,1.5,10,15.0
3,122,nutrella,2023-04-19,5,40,10,400
30,123,nutrella,2023-03-19,9,40,4,160
22,122,besan,2023-03-16,5,52,7,364
30,122,nutrella,2023-04-13,4,40,5,200
4,122,dantkanti,2023-07-23,4,100,10,1000
19,121,clinic plus,2023-08-01,2,1.5,5,7.5
18,121,dantkanti,2023-06-04,1,100,9,900
27,123,dantkanti,2023-04-22,8,100,5,500
30,121,quaker oats,2023-05-03,1,212,2,424
10,121,clinic plus,2023-03-16,2,1.5,10,15.0
18,123,clinic plus,2023-05-26,9,1.5,6,9.0
4,123,refined oil,2023-07-10,7,110,1,110
22,121,besan,2023-08-12,3,52,4,208
11,123,quaker oats,2023-08-03,8,212,10,2120
21,123,refined oil,2023-06-10,8,110,10,1100
20,121,clinic plus,2023-06-23,3,1.5,6,9.0
7,123,sugar,2023-04-23,9,50,10,500
19,122,clinic plus,2023-05-23,6,1.5,2,3.0
16,121,clinic plus,2023-06-27,2,1.5,1,1.5
26,121,quaker oats,2023-03-05,2,212,1,212
12,122,dantkanti,2023-07-18,4,100,3,300
7,121,dantkanti,2023-03-20,3,100,10,1000
24,122,dantkanti,2023-04-07,6,100,8,800
17,122,refined oil,2023-07-11,4,110,10,1100
10,123,sugar,2023-07-01,8,50,8,400
30,122,besan,2023-04-03,5,52,10,520
21,122,sugar,2023-04-15,5,50,1,50
7,122,refined oil,2023-03-20,6,110,5,550
14,121,dantkanti,2023-04-24,1,100,7,700
3,123,nutrella,2023-06-05,8,40,7,280
9,123,maida,2023-04-05,7,20,7,140
5,123,clinic plus,2023-04-29,7,1.5,8,12.0
7,122,quaker oats,2023-06-17,6,212,4,848
23,122,maida,2023-04-19,4,20,5,100
26,122,dantkanti,2023-03-26,4,100,8,800
12,123,nutrella,2023-06-15,8,40,7,280
24,122,clinic plus,2023-07-10,4,1.5,6,9.0
1,122,clinic plus,2023-05-28,5,1.5,10,15.0
26,121,besan,2023-06-15,1,52,9,468
1,121,refined oil,2023-04-21,1,110,3,330
27,122,clinic plus,2023-06-18,4,1.5,2,3.0
29,122,sugar,2023-04-23,4,50,7,350
29,122,besan,2023-03-06,6,52,1,52
26,121,clinic plus,2023-05-03,2,1.5,4,6.0
10,123,dantkanti,2023-06-18,9,100,8,800
17,121,clinic plus,2023-07-05,2,1.5,4,6.0
22,121,dantkanti,2023-05-03,2,100,6,600
7,122,dantkanti,2023-07-20,4,100,9,900
27,123,dantkanti,2023-03-26,8,100,7,700
26,123,nutrella,2023-05-28,9,40,3,120
20,121,dantkanti,2023-05-09,2,100,4,400
10,123,refined oil,2023-08-08,8,110,9,990
23,122,clinic plus,2023-05-27,5,1.5,10,15.0
28,121,sugar,2023-08-13,2,50,6,300
22,121,refined oil,2023-03-22,1,110,4,440
23,123,refined oil,2023-08-19,9,110,1,110
19,121,clinic plus,2023-03-23,1,1.5,2,3.0
11,122,sugar,2023-04-02,5,50,8,400
8,122,maida,2023-03-22,6,20,8,160
14,123,refined oil,2023-08-12,7,110,1,110
21,123,quaker oats,2023-05-25,8,212,9,1908
5,122,maida,2023-04-12,6,20,9,180
23,121,refined oil,2023-04-18,2,110,1,110
8,121,dantkanti,2023-03-29,2,100,1,100
28,121,quaker oats,2023-05-28,3,212,6,1272
25,122,refined oil,2023-03-13,4,110,3,330
11,123,refined oil,2023-06-04,7,110,5,550
16,121,refined oil,2023-07-25,1,110,8,880
24,121,maida,2023-06-01,3,20,7,140
27,123,quaker oats,2023-08-04,8,212,9,1908
28,121,maida,2023-05-06,2,20,10,200
20,123,refined oil,2023-03-20,7,110,10,1100
10,121,dantkanti,2023-08-16,1,100,10,1000
23,123,clinic plus,2023-07-06,9,1.5,1,1.5
29,121,quaker oats,2023-06-17,1,212,2,424
11,122,refined oil,2023-06-10,6,110,10,1100
17,122,besan,2023-07-17,6,52,2,104
7,121,nutrella,2023-04-23,2,40,7,280
22,123,dantkanti,2023-07-07,9,100,3,300
20,121,besan,2023-05-13,3,52,4,208
25,121,nutrella,2023-03-18,2,40,7,280
7,122,besan,2023-04-20,5,52,3,156
6,122,quaker oats,2023-07-23,4,212,10,2120
30,122,nutrella,2023-03-28,4,40,8,320
27,122,dantkanti,2023-07-31,6,100,9,900
27,121,maida,2023-04-10,3,20,4,80
18,123,clinic plus,2023-04-25,8,1.5,10,15.0
24,122,besan,2023-07-11,6,52,5,260
16,122,besan,2023-04-23,4,52,5,260
26,123,nutrella,2023-03-11,7,40,5,200
25,121,refined oil,2023-07-26,1,110,6,660
9,121,nutrella,2023-08-04,1,40,6,240
26,122,sugar,2023-03-13,5,50,7,350
16,122,refined oil,2023-08-12,6,110,8,880
11,122,nutrella,2023-03-12,4,40,3,120
24,121,nutrella,2023-03-30,3,40,5,200
17,122,dantkanti,2023-03-13,4,100,7,700
26,122,nutrella,2023-06-12,4,40,10,400
15,123,besan,2023-07-09,8,52,1,52
7,123,sugar,2023-07-04,8,50,3,150
7,121,maida,2023-04-22,3,20,8,160
3,122,clinic plus,2023-03-07,6,1.5,7,10.5
11,123,quaker oats,2023-04-29,7,212,10,2120
2,121,clinic plus,2023-06-21,1,1.5,2,3.0
5,121,nutrella,2023-03-19,2,40,1,40
17,121,refined oil,2023-06-22,2,110,5,550
26,122,quaker oats,2023-05-14,6,212,5,1060
13,121,nutrella,2023-04-01,3,40,4,160
24,121,quaker oats,2023-04-20,2,212,4,848
19,121,nutrella,2023-08-13,1,40,9,360
16,123,dantkanti,2023-06-07,9,100,2,200
25,121,maida,2023-07-12,2,20,4,80
10,122,refined oil,2023-07-14,6,110,8,880
25,122,nutrella,2023-03-19,5,40,1,40
25,123,refined oil,2023-08-19,7,110,10,1100
23,121,besan,2023-06-09,1,52,2,104
11,123,sugar,2023-05-08,7,50,10,500
15,123,besan,2023-05-24,8,52,3,156
26,122,sugar,2023-03-15,4,50,5,250
5,121,dantkanti,2023-07-23,3,100,7,700
1,121,clinic plus,2023-03-23,1,1.5,7,10.5
29,122,nutrella,2023-06-08,4,40,6,240
12,122,quaker oats,2023-03-24,6,212,3,636
9,121,clinic plus,2023-07-15,3,1.5,6,9.0
25,122,clinic plus,2023-06-05,6,1.5,2,3.0
7,121,besan,2023-03-11,1,52,1,52
18,121,quaker oats,2023-03-30,3,212,7,1484
21,123,dantkanti,2023-06-28,9,100,10,1000
24,121,dantkanti,2023-05-30,1,100,2,200
23,122,dantkanti,2023-07-07,5,100,2,200
30,123,dantkanti,2023-07-30,8,100,7,700
8,122,maida,2023-06-07,5,20,4,80
13,123,sugar,2023-04-03,7,50,5,250
4,122,sugar,2023-06-27,5,50,5,250
25,122,clinic plus,2023-06-19,4,1.5,4,6.0
3,122,quaker oats,2023-03-17,4,212,10,2120
12,122,dantkanti,2023-05-12,6,100,10,1000
14,122,refined oil,2023-06-08,6,110,10,1100
25,122,nutrella,2023-08-02,6,40,10,400
26,123,nutrella,2023-03-22,7,40,1,40
27,122,refined oil,2023-06-04,4,110,1,110
28,122,dantkanti,2023-03-20,5,100,8,800
2,122,maida,2023-03-19,6,20,7,140
9,121,quaker oats,2023-07-09,2,212,10,2120
17,123,quaker oats,2023-03-27,8,212,8,1696
24,122,dantkanti,2023-06-03,4,100,1,100
28,123,refined oil,2023-05-08,9,110,9,990
10,121,sugar,2023-07-01,2,50,3,150
8,122,clinic plus,2023-06-05,5,1.5,2,3.0
17,123,nutrella,2023-06-07,7,40,7,280
16,121,dantkanti,2023-03-09,1,100,9,900
28,121,quaker oats,2023-08-03,3,212,1,212
30,123,nutrella,2023-04-06,7,40,3,120
21,121,refined oil,2023-06-30,2,110,9,990
23,121,maida,2023-06-29,3,20,2,40
9,122,besan,2023-07-25,5,52,10,520
26,122,clinic plus,2023-05-17,4,1.5,2,3.0
29,121,quaker oats,2023-07-13,3,212,8,1696
18,123,besan,2023-03-18,9,52,4,208
27,121,nutrella,2023-06-05,2,40,2,80
30,121,nutrella,2023-04-11,2,40,9,360
26,123,clinic plus,2023-07-21,8,1.5,3,4.5
17,122,refined oil,2023-05-16,6,110,9,990
27,122,quaker oats,2023-04-26,5,212,4,848
28,123,dantkanti,2023-05-15,8,100,7,700
23,122,besan,2023-03-12,4,52,6,312
11,123,maida,2023-04-23,8,20,10,200
19,121,quaker oats,2023-06-10,2,212,6,1272
23,121,clinic plus,2023-07-29,2,1.5,8,12.0
5,123,maida,2023-04-01,9,20,4,80
22,123,sugar,2023-07-23,8,50,1,50
10,122,nutrella,2023-03-09,4,40,2,80
8,123,nutrella,2023-08-15,9,40,3,120
30,122,besan,2023-07-11,6,52,2,104
19,121,clinic plus,2023-05-18,2,1.5,6,9.0
5,122,besan,2023-04-06,4,52,9,468
2,122,nutrella,2023-06-09,6,40,9,360
15,123,refined oil,2023-05-07,7,110,7,770
15,121,clinic plus,2023-03-04,1,1.5,10,15.0
23,123,dantkanti,2023-06-18,8,100,10,1000
28,123,quaker oats,2023-04-24,7,212,5,1060
13,121,refined oil,2023-06-20,2,110,10,1100
28,122,sugar,2023-08-09,5,50,7,350
20,123,maida,2023-07-31,7,20,10,200
29,121,clinic plus,2023-03-26,3,1.5,10,15.0
1,122,maida,2023-04-10,5,20,3,60
8,121,quaker oats,2023-04-21,2,212,7,1484
23,123,dantkanti,2023-07-02,7,100,8,800
22,121,sugar,2023-03-18,3,50,7,350
23,122,refined oil,2023-03-12,5,110,2,220
5,122,clinic plus,2023-07-28,6,1.5,1,1.5
1,121,quaker oats,2023-05-08,2,212,3,636
12,123,besan,2023-05-12,7,52,8,416
14,123,quaker oats,2023-07-20,7,212,9,1908
13,121,refined oil,2023-04-18,2,110,4,440
8,122,maida,2023-06-18,6,20,1,20
8,123,sugar,2023-07-27,9,50,3,150
26,123,refined oil,2023-03-10,8,110,10,1100
2,121,dantkanti,2023-06-04,2,100,8,800
19,122,sugar,2023-03-20,6,50,7,350
12,121,sugar,2023-07-15,3,50,9,450
26,123,clinic plus,2023-06-24,7,1.5,7,10.5
7,123,nutrella,2023-03-11,8,40,4,160
21,122,clinic plus,2023-03-13,4,1.5,7,10.5
13,121,clinic plus,2023-06-12,3,1.5,5,7.5
30,121,nutrella,2023-07-17,2,40,4,160
10,121,nutrella,2023-04-29,1,40,3,120
10,122,maida,2023-04-25,5,20,3,60
9,122,quaker oats,2023-06-04,4,212,9,1908
19,121,clinic plus,2023-03-06,2,1.5,5,7.5
6,123,nutrella,2023-04-27,9,40,5,200
9,123,dantkanti,2023-07-03,8,100,3,300
9,123,dantkanti,2023-05-23,9,100,6,600
2,123,quaker oats,2023-06-01,8,212,2,424
8,123,clinic plus,2023-04-02,8,1.5,3,4.5
6,121,refined oil,2023-08-13,2,110,6,660
30,122,nutrella,2023-05-19,4,40,4,160
18,123,dantkanti,2023-08-13,7,100,8,800
21,121,refined oil,2023-07-27,1,110,8,880
25,121,dantkanti,2023-05-20,3,100,5,500
28,121,refined oil,2023-07-08,3,110,7,770
6,121,quaker oats,2023-04-23,1,212,3,636
16,121,refined oil,2023-04-23,3,110,3,330
1,121,dantkanti,2023-08-08,1,100,9,900
24,123,sugar,2023-04-25,8,50,2,100
6,122,clinic plus,2023-08-19,4,1.5,9,13.5
9,122,quaker oats,2023-07-14,4,212,7,1484
26,123,clinic plus,2023-05-16,8,1.5,6,9.0
13,123,nutrella,2023-07-16,8,40,5,200
18,122,quaker oats,2023-04-20,4,212,1,212
22,121,clinic plus,2023-08-05,2,1.5,3,4.5
2,122,dantkanti,2023-07-16,6,100,3,300
21,122,besan,2023-03-25,6,52,3,156
28,121,quaker oats,2023-07-31,2,212,1,212
13,121,dantkanti,2023-08-09,3,100,10,1000
30,122,nutrella,2023-07-10,5,40,9,360
27,123,maida,2023-04-07,8,20,8,160
7,121,clinic plus,2023-05-31,3,1.5,7,10.5
10,123,besan,2023-04-13,9,52,4,208
22,123,clinic plus,2023-07-27,7,1.5,9,13.5
14,123,sugar,2023-05-20,8,50,7,350
4,122,dantkanti,2023-04-28,6,100,5,500
20,122,nutrella,2023-06-18,5,40,1,40
16,121,dantkanti,2023-07-17,2,100,1,100
18,121,clinic plus,2023-03-06,3,1.5,7,10.5
6,123,maida,2023-05-29,8,20,3,60
10,122,besan,2023-07-20,5,52,3,156
21,123,sugar,2023-06-29,9,50,6,300
16,122,besan,2023-03-13,6,52,1,52
4,121,maida,2023-06-12,3,20,7,140
3,121,refined oil,2023-04-21,2,110,1,110
1,122,nutrella,2023-08-13,4,40,10,400
22,123,dantkanti,2023-06-26,8,100,10,1000
26,122,dantkanti,2023-08-19,5,100,4,400
9,122,nutrella,2023-08-07,6,40,3,120
14,123,sugar,2023-05-14,9,50,2,100
15,123,quaker oats,2023-03-25,7,212,2,424
10,122,clinic plus,2023-08-10,6,1.5,5,7.5
28,121,refined oil,2023-07-21,3,110,5,550
15,122,maida,2023-06-01,6,20,9,180
5,121,nutrella,2023-04-12,3,40,7,280
3,122,dantkanti,2023-08-16,4,100,3,300
6,122,nutrella,2023-07-02,5,40,10,400
11,121,dantkanti,2023-07-27,3,100,9,900
3,121,sugar,2023-04-13,3,50,2,100
9,121,quaker oats,2023-07-05,2,212,5,1060
26,121,clinic plus,2023-07-31,3,1.5,4,6.0
27,121,refined oil,2023-03-31,2,110,6,660
5,123,quaker oats,2023-04-05,8,212,5,1060
17,121,sugar,2023-08-05,1,50,4,200
21,121,refined oil,2023-07-30,3,110,8,880
10,122,besan,2023-04-28,6,52,5,260
14,121,clinic plus,2023-04-09,2,1.5,10,15.0
5,123,refined oil,2023-06-01,7,110,2,220
23,123,dantkanti,2023-04-26,7,100,6,600
6,122,nutrella,2023-06-08,6,40,10,400
1,121,quaker oats,2023-06-01,3,212,2,424
24,122,clinic plus,2023-08-08,4,1.5,5,7.5
15,122,dantkanti,2023-03-16,6,100,6,600
27,123,sugar,2023-04-06,9,50,5,250
15,123,nutrella,2023-08-14,9,40,2,80
19,122,maida,2023-03-03,4,20,8,160
15,123,clinic plus,2023-05-24,8,1.5,9,13.5
22,123,maida,2023-05-11,9,20,3,60
21,123,dantkanti,2023-05-24,9,100,5,500
15,122,nutrella,2023-07-19,4,40,4,160
23,123,maida,2023-07-21,9,20,4,80
3,122,besan,2023-07-13,6,52,7,364
27,123,dantkanti,2023-05-06,9,100,4,400
12,122,besan,2023-07-23,4,52,6,312
1,123,dantkanti,2023-05-14,8,100,9,900
25,122,nutrella,2023-05-06,5,40,8,320
9,121,clinic plus,2023-03-17,1,1.5,10,15.0
12,123,besan,2023-08-07,8,52,4,208
30,121,besan,2023-04-05,1,52,8,416
8,123,nutrella,2023-04-15,8,40,9,360
1,122,besan,2023-05-24,6,52,9,468
23,122,nutrella,2023-07-09,6,40,4,160
13,121,refined oil,2023-07-06,1,110,1,110
1,123,refined oil,2023-03-21,8,110,2,220
21,122,clinic plus,2023-04-16,5,1.5,3,4.5
14,123,clinic plus,2023-06-28,7,1.5,5,7.5
11,121,refined oil,2023-04-07,3,110,9,990
10,122,quaker oats,2023-08-02,4,212,10,2120
20,123,besan,2023-05-23,8,52,7,364
25,121,dantkanti,2023-05-26,1,100,10,1000
17,121,refined oil,2023-07-02,2,110,6,660
28,122,maida,2023-07-25,5,20,2,40
23,122,clinic plus,2023-05-30,6,1.5,7,10.5
12,121,refined oil,2023-04-14,2,110,5,550
3,122,sugar,2023-05-01,6,50,5,250
27,123,quaker oats,2023-08-01,8,212,6,1272
6,121,clinic plus,2023-07-08,1,1.5,4,6.0
27,123,quaker oats,2023-03-05,9,212,9,1908
18,123,dantkanti,2023-06-26,7,100,4,400
1,122,dantkanti,2023-08-06,5,100,6,600
17,123,quaker oats,2023-03-23,7,212,4,848
16,122,sugar,2023-08-02,6,50,5,250
13,122,refined oil,2023-03-24,5,110,10,1100
3,122,clinic plus,2023-07-14,6,1.5,5,7.5
8,121,besan,2023-04-03,2,52,9,468
24,121,nutrella,2023-06-04,3,40,1,40
22,122,besan,2023-07-08,6,52,8,416
25,122,maida,2023-03-29,4,20,9,180
22,122,besan,2023-03-15,6,52,8,416
26,121,nutrella,2023-06-05,1,40,10,400
9,123,refined oil,2023-06-08,7,110,8,880
27,123,besan,2023-08-01,8,52,5,260
27,123,besan,2023-04-07,7,52,3,156
2,121,besan,2023-05-24,3,52,6,312
18,122,clinic plus,2023-05-23,6,1.5,2,3.0
30,123,nutrella,2023-06-25,7,40,8,320
30,122,sugar,2023-03-13,5,50,4,200
30,121,quaker oats,2023-04-29,1,212,3,636
15,122,clinic plus,2023-04-25,5,1.5,6,9.0
13,122,refined oil,2023-06-08,5,110,2,220
4,123,nutrella,2023-06-01,7,40,6,240
8,122,quaker oats,2023-03-25,4,212,3,636
2,121,maida,2023-03-20,3,20,10,200
25,122,maida,2023-03-11,4,20,2,40
16,122,maida,2023-06-23,4,20,8,160
22,121,sugar,2023-03-12,2,50,5,250
24,122,besan,2023-06-22,6,52,5,260
23,122,clinic plus,2023-06-24,5,1.5,1,1.5
17,122,besan,2023-07-29,6,52,5,260
1,121,clinic plus,2023-08-16,3,1.5,8,12.0
16,121,nutrella,2023-08-03,1,40,2,80
23,123,clinic plus,2023-06-12,9,1.5,2,3.0
11,123,sugar,2023-05-19,7,50,1,50
4,121,maida,2023-04-22,2,20,6,120
13,121,maida,2023-05-20,2,20,3,60
23,121,refined oil,2023-07-31,2,110,3,330
5,123,dantkanti,2023-03-19,7,100,8,800
4,121,refined oil,2023-03-14,3,110,8,880
22,123,quaker oats,2023-08-04,8,212,9,1908
26,122,quaker oats,2023-07-17,4,212,1,212
13,123,nutrella,2023-07-09,7,40,7,280
2,121,refined oil,2023-08-06,2,110,10,1100
27,122,quaker oats,2023-06-23,6,212,3,636
3,123,quaker oats,2023-03-20,7,212,4,848
22,122,sugar,2023-08-04,4,50,5,250
1,122,clinic plus,2023-06-12,6,1.5,8,12.0
5,123,nutrella,2023-07-26,7,40,1,40
22,121,nutrella,2023-08-06,1,40,7,280
15,123,refined oil,2023-07-24,7,110,3,330
25,123,maida,2023-03-26,9,20,6,120
28,123,nutrella,2023-04-01,7,40,7,280
11,121,quaker oats,2023-07-25,1,212,9,1908
21,123,sugar,2023-03-09,8,50,5,250
27,122,sugar,2023-04-17,4,50,9,450
21,123,dantkanti,2023-08-01,8,100,4,400
21,121,clinic plus,2023-03-09,1,1.5,8,12.0
18,122,sugar,2023-05-31,5,50,7,350
16,121,quaker oats,2023-07-16,3,212,5,1060
26,123,quaker oats,2023-07-08,9,212,10,2120
26,123,sugar,2023-06-01,8,50,4,200
12,122,refined oil,2023-04-03,4,110,6,660
20,121,nutrella,2023-08-11,3,40,7,280
18,123,quaker oats,2023-04-16,8,212,1,212
4,121,refined oil,2023-05-01,3,110,3,330
1,123,nutrella,2023-05-15,7,40,8,320
17,121,sugar,2023-07-02,1,50,8,400
2,122,dantkanti,2023-08-07,4,100,6,600
20,123,clinic plus,2023-04-18,9,1.5,3,4.5
8,121,besan,2023-06-19,2,52,1,52
30,123,dantkanti,2023-05-07,9,100,9,900
21,121,sugar,2023-04-24,1,50,8,400
7,123,dantkanti,2023-03-25,8,100,9,900
18,123,sugar,2023-07-06,7,50,7,350
15,123,sugar,2023-06-06,7,50,10,500
5,123,quaker oats,2023-05-29,7,212,7,1484
3,123,nutrella,2023-04-11,9,40,10,400
28,122,nutrella,2023-08-04,4,40,3,120
21,123,quaker oats,2023-07-01,7,212,2,424
21,121,nutrella,2023-04-14,3,40,5,200
27,123,sugar,2023-07-05,7,50,9,450
22,122,refined oil,2023-05-27,5,110,7,770
7,121,maida,2023-06-21,2,20,1,20
18,122,nutrella,2023-07-05,5,40,3,120
15,121,clinic plus,2023-08-03,2,1.5,9,13.5
20,121,dantkanti,2023-03-11,1,100,3,300
1,122,nutrella,2023-03-09,6,40,3,120
5,123,dantkanti,2023-07-31,9,100,1,100
4,123,clinic plus,2023-03-26,9,1.5,1,1.5
21,122,besan,2023-07-13,4,52,9,468
18,123,refined oil,2023-05-17,7,110,6,660
28,121,dantkanti,2023-04-17,2,100,2,200
19,123,dantkanti,2023-05-28,8,100,10,1000
1,121,sugar,2023-04-09,3,50,10,500
26,123,nutrella,2023-07-30,8,40,2,80
14,122,refined oil,2023-08-01,6,110,8,880
29,122,clinic plus,2023-07-07,5,1.5,2,3.0
14,123,clinic plus,2023-07-13,9,1.5,1,1.5
30,123,maida,2023-03-12,9,20,7,140
21,123,clinic plus,2023-04-15,7,1.5,8,12.0
11,123,maida,2023-03-05,9,20,10,200
9,121,sugar,2023-04-08,2,50,10,500
10,121,refined oil,2023-04-12,1,110,9,990
10,121,maida,2023-07-13,1,20,5,100
2,123,clinic plus,2023-05-24,7,1.5,2,3.0
12,123,sugar,2023-05-22,9,50,7,350
20,123,quaker oats,2023-05-29,7,212,8,1696
24,121,clinic plus,2023-05-19,1,1.5,2,3.0
23,122,quaker oats,2023-05-22,6,212,10,2120
27,122,sugar,2023-07-18,6,50,6,300
1,123,sugar,2023-06-24,7,50,8,400
23,122,quaker oats,2023-03-15,5,212,10,2120
11,123,besan,2023-06-09,7,52,3,156
7,122,dantkanti,2023-04-29,6,100,6,600
16,122,besan,2023-04-17,5,52,8,416
4,123,refined oil,2023-07-09,8,110,6,660
