"weather_id","city","weather_date","temperature","humidity","rainfall","last_updated"
"667","Durgapur","2026-05-31","21.28","55.6","101.58","2026-05-31 02:23:00"
"668","Bengaluru","2026-06-02","31.34","51.17","57.5","2026-06-02 23:47:00"
"669","Mumbai","2026-03-26","30.61","61.87","86.2","2026-03-26 20:21:00"
"670","Lucknow","2026-01-15","36.73","84.55","8.75","2026-01-15 14:16:00"
"671","Howrah","2026-06-16","32.63","47.04","61.68","2026-06-16 03:22:00"
"672","Pune","2026-05-30","36.3","39.84","90.2","2026-05-30 11:51:00"
"673","Bhubaneswar","2026-04-12","26.4","70.63","31.18","2026-04-12 14:33:00"
"674","Hyderabad","2026-02-05","28.11","80.25","35.24","2026-02-05 10:05:00"
"675","Bengaluru","2026-03-07","18.24","66.39","75.14","2026-03-07 01:18:00"
"676","Lucknow","2026-02-09","21.42","45.05","82.2","2026-02-09 07:29:00"
"677","Ahmedabad","2026-04-21","33.26","71.74","92.48","2026-04-21 16:28:00"
"678","Chennai","2026-05-27","25.11","73.45","101.91","2026-05-27 20:29:00"
"679","Durgapur","2026-06-16","35.06","66.6","110.44","2026-06-16 15:01:00"
"680","Lucknow","2026-06-02","38.22","52.0","39.25","2026-06-02 20:29:00"
"681","Bengaluru","2026-05-24","36.37","87.88","7.42","2026-05-24 21:20:00"
"682","Bhubaneswar","2026-05-08","32.38","55.88","20.01","2026-05-08 08:21:00"
"683","Puri","2026-03-08","22.04","49.32","105.61","2026-03-08 04:33:00"
"684","Howrah","2026-01-03","25.44","86.19","3.64","2026-01-03 23:24:00"
"685","Bhubaneswar","2026-02-17","19.96","79.13","47.24","2026-02-17 18:17:00"
"686","Durgapur","2026-02-08","20.46","41.91","84.22","2026-02-08 02:42:00"
"687","Durgapur","2026-04-03","41.65","69.6","48.6","2026-04-03 18:54:00"
"688","Howrah","2026-06-18","41.98","93.44","6.98","2026-06-18 10:37:00"
"689","Sambalpur","2026-05-17","33.2","47.74","32.49","2026-05-17 09:05:00"
"690","Durgapur","2026-04-15","41.74","36.63","52.41","2026-04-15 10:27:00"
"691","Bengaluru","2026-02-22","28.62","48.13","67.99","2026-02-22 17:55:00"
"692","Durgapur","2026-01-26","41.18","70.36","45.11","2026-01-26 08:31:00"
"693","Noida","2026-04-28","25.79","59.23","103.93","2026-04-28 10:42:00"
"694","Bengaluru","2026-03-25","37.84","71.04","19.14","2026-03-25 05:09:00"
"695","Ahmedabad","2026-03-04","32.71","64.11","71.48","2026-03-04 13:53:00"
"696","Rourkela","2026-06-22","19.42","60.73","1.02","2026-06-22 16:52:00"
"697","Bhubaneswar","2026-04-03","40.24","48.22","83.1","2026-04-03 17:55:00"
"698","Bhubaneswar","2026-04-12","33.62","45.04","81.86","2026-04-12 10:07:00"
"699","Ahmedabad","2026-01-25","25.2","94.37","64.23","2026-01-25 19:12:00"
"700","Howrah","2026-04-04","41.36","90.49","103.21","2026-04-04 19:05:00"
"701","Noida","2026-06-12","18.24","71.34","59.21","2026-06-12 01:49:00"
"702","Bhubaneswar","2026-04-28","26.54","86.52","85.99","2026-04-28 01:19:00"
"703","Durgapur","2026-05-21","39.36","54.54","24.01","2026-05-21 11:26:00"
"704","Mumbai","2026-03-29","30.0","67.56","33.97","2026-03-29 11:39:00"
"705","Chennai","2026-01-23","36.77","81.92","63.63","2026-01-23 09:49:00"
"706","Sambalpur","2026-05-29","40.14","80.58","118.56","2026-05-29 13:26:00"
"707","Cuttack","2026-02-15","30.35","71.45","90.63","2026-02-15 19:51:00"
"708","Bengaluru","2026-01-06","24.28","37.23","60.82","2026-01-06 12:14:00"
"709","Puri","2026-04-14","33.49","66.18","69.95","2026-04-14 14:24:00"
"710","Howrah","2026-06-11","36.71","77.57","46.57","2026-06-11 16:11:00"
"711","Cuttack","2026-05-10","32.16","43.52","25.08","2026-05-10 05:56:00"
"712","Surat","2026-01-19","21.8","45.83","59.38","2026-01-19 13:48:00"
"713","Chennai","2026-01-26","28.85","51.2","27.9","2026-01-26 18:06:00"
"714","Bengaluru","2026-02-18","31.55","74.16","56.82","2026-02-18 13:57:00"
"715","Cuttack","2026-03-20","33.54","52.58","23.9","2026-03-20 21:42:00"
"716","Bhopal","2026-06-16","29.71","60.71","15.81","2026-06-16 01:58:00"
"717","Cuttack","2026-01-21","33.75","94.48","53.88","2026-01-21 20:05:00"
"718","Kolkata","2026-06-24","21.26","38.53","12.74","2026-06-24 10:56:00"
"719","Kochi","2026-01-01","32.92","35.99","61.55","2026-01-01 10:29:00"
"720","Mumbai","2026-03-24","33.46","60.91","58.4","2026-03-24 22:30:00"
"721","Sambalpur","2026-06-29","41.38","51.33","107.84","2026-06-29 07:52:00"
"722","Bhubaneswar","2026-06-18","39.09","56.41","66.36","2026-06-18 06:17:00"
"723","Howrah","2026-02-03","29.57","70.78","64.3","2026-02-03 07:50:00"
"724","New Delhi","2026-01-18","34.43","86.37","51.65","2026-01-18 10:24:00"
"725","Durgapur","2026-01-02","23.07","37.56","67.9","2026-01-02 14:38:00"
"726","Ahmedabad","2026-04-14","21.44","66.75","34.09","2026-04-14 16:05:00"
"727","Rourkela","2026-01-07","38.8","89.25","52.92","2026-01-07 14:35:00"
"728","Chennai","2026-06-16","40.43","85.61","38.87","2026-06-16 23:34:00"
"729","Bengaluru","2026-02-26","39.07","43.56","97.58","2026-02-26 07:35:00"
"730","Cuttack","2026-05-04","35.06","45.44","7.5","2026-05-04 13:50:00"
"731","Puri","2026-03-06","35.15","50.29","22.57","2026-03-06 19:34:00"
"732","Bengaluru","2026-02-28","27.69","59.79","22.61","2026-02-28 03:32:00"
"733","Surat","2026-01-18","32.79","74.35","53.46","2026-01-18 23:43:00"
"734","Ahmedabad","2026-01-26","32.76","64.54","14.54","2026-01-26 22:56:00"
"735","Kochi","2026-02-10","33.56","92.68","72.27","2026-02-10 15:40:00"
"736","Lucknow","2026-02-07","38.25","54.4","103.24","2026-02-07 08:20:00"
"737","Kolkata","2026-03-17","22.22","76.99","37.49","2026-03-17 11:12:00"
"738","Hyderabad","2026-05-21","25.62","82.26","10.71","2026-05-21 05:45:00"
"739","Sambalpur","2026-06-22","31.12","86.95","69.24","2026-06-22 23:07:00"
"740","Kolkata","2026-02-08","32.79","72.06","69.11","2026-02-08 15:08:00"
"741","Kochi","2026-05-16","39.43","63.37","112.95","2026-05-16 02:17:00"
"742","Hyderabad","2026-05-13","40.32","45.63","55.31","2026-05-13 01:06:00"
"743","Kolkata","2026-02-02","20.53","62.71","119.37","2026-02-02 19:58:00"
"744","Pune","2026-06-20","24.05","64.75","3.49","2026-06-20 13:45:00"
"745","Puri","2026-05-27","21.05","40.51","38.84","2026-05-27 01:59:00"
"746","Pune","2026-01-09","20.85","68.04","108.37","2026-01-09 06:12:00"
"747","Kolkata","2026-05-13","19.37","73.67","110.03","2026-05-13 22:25:00"
"748","Durgapur","2026-04-01","30.1","52.47","93.17","2026-04-01 06:07:00"
"749","Bengaluru","2026-04-08","20.5","57.21","110.17","2026-04-08 03:39:00"
"750","Lucknow","2026-02-11","35.81","39.69","87.22","2026-02-11 01:17:00"
"751","Mumbai","2026-03-06","19.29","85.45","22.49","2026-03-06 22:45:00"
"752","Chennai","2026-02-27","34.49","61.63","59.6","2026-02-27 15:45:00"
"753","Rourkela","2026-05-05","36.01","36.56","4.89","2026-05-05 04:33:00"
"754","Kochi","2026-04-03","37.94","53.36","84.34","2026-04-03 23:19:00"
"755","Ahmedabad","2026-01-27","24.28","43.69","88.66","2026-01-27 08:36:00"
"756","Bhubaneswar","2026-06-11","33.13","46.2","92.4","2026-06-11 18:18:00"
"757","Sambalpur","2026-01-21","34.87","88.48","28.32","2026-01-21 05:11:00"
"758","Rourkela","2026-03-11","27.87","80.84","112.97","2026-03-11 04:43:00"
"759","Kochi","2026-06-11","19.75","37.14","104.94","2026-06-11 20:12:00"
"760","Pune","2026-04-02","41.88","55.37","62.58","2026-04-02 17:40:00"
"761","Rourkela","2026-06-30","22.63","88.17","92.02","2026-06-30 13:43:00"
"762","Hyderabad","2026-01-03","19.8","42.73","106.07","2026-01-03 10:19:00"
"763","Bengaluru","2026-05-15","24.75","49.51","76.75","2026-05-15 21:45:00"
"764","Ahmedabad","2026-03-16","35.14","75.14","36.76","2026-03-16 21:43:00"
"765","Noida","2026-05-09","18.39","62.45","22.2","2026-05-09 16:30:00"
"766","Chennai","2026-05-13","30.07","55.77","1.23","2026-05-13 06:30:00"
"767","Hyderabad","2026-02-20","20.05","87.49","20.27","2026-02-20 09:13:00"
"768","Chennai","2026-05-25","31.52","41.78","89.07","2026-05-25 06:57:00"
"769","Sambalpur","2026-05-09","30.0","50.8","16.84","2026-05-09 20:16:00"
"770","Ahmedabad","2026-01-30","19.57","72.09","108.44","2026-01-30 10:19:00"
"771","Surat","2026-01-07","20.03","49.34","37.98","2026-01-07 06:07:00"
"772","Durgapur","2026-02-08","27.23","94.09","6.08","2026-02-08 23:51:00"
"773","Kochi","2026-06-25","31.6","83.18","25.14","2026-06-25 08:13:00"
"774","Puri","2026-01-04","34.51","78.32","3.11","2026-01-04 21:08:00"
"775","Lucknow","2026-04-02","19.36","51.87","29.93","2026-04-02 13:50:00"
"776","Kochi","2026-04-12","26.22","43.48","36.5","2026-04-12 06:55:00"
"777","Hyderabad","2026-03-23","18.68","84.01","36.71","2026-03-23 06:51:00"
"778","Bhubaneswar","2026-06-30","20.32","91.8","0.11","2026-06-30 22:13:00"
"779","Lucknow","2026-01-11","27.63","36.79","43.01","2026-01-11 05:08:00"
"780","New Delhi","2026-01-06","37.91","68.33","50.24","2026-01-06 19:51:00"
"781","Surat","2026-04-17","32.77","60.25","101.55","2026-04-17 09:04:00"
"782","Noida","2026-02-28","40.55","47.87","10.71","2026-02-28 01:13:00"
"783","Bengaluru","2026-02-08","32.0","68.11","103.43","2026-02-08 21:54:00"
"784","Surat","2026-04-14","36.02","63.52","86.55","2026-04-14 19:30:00"
"785","Pune","2026-01-04","22.7","40.11","52.4","2026-01-04 06:47:00"
"786","Ahmedabad","2026-04-15","18.02","88.09","106.61","2026-04-15 23:49:00"
"787","Kolkata","2026-01-18","34.73","58.02","103.51","2026-01-18 23:18:00"
"788","Ahmedabad","2026-01-13","22.48","50.37","60.54","2026-01-13 07:21:00"
"789","Bengaluru","2026-02-03","35.64","85.46","14.84","2026-02-03 20:48:00"
"790","Cuttack","2026-02-10","34.88","48.64","100.86","2026-02-10 11:43:00"
"791","Chennai","2026-04-26","26.2","80.61","8.78","2026-04-26 22:32:00"
"792","Bengaluru","2026-04-05","31.98","91.93","63.23","2026-04-05 13:02:00"
"793","Surat","2026-06-25","24.97","71.97","20.81","2026-06-25 21:28:00"
"794","Surat","2026-05-30","31.12","54.46","33.09","2026-05-30 20:30:00"
"795","Mumbai","2026-02-06","24.01","36.6","69.96","2026-02-06 10:12:00"
"796","Sambalpur","2026-05-18","35.4","57.34","70.43","2026-05-18 12:23:00"
"797","Lucknow","2026-06-10","32.25","75.43","1.5","2026-06-10 12:13:00"
"798","Noida","2026-02-22","35.9","83.85","108.09","2026-02-22 21:48:00"
"799","Mumbai","2026-05-24","37.57","84.37","27.85","2026-05-24 23:23:00"
"800","Pune","2026-04-29","29.83","76.35","25.09","2026-04-29 12:22:00"
"801","Noida","2026-02-27","37.41","91.24","26.25","2026-02-27 05:53:00"
"802","Kochi","2026-01-12","24.18","85.09","38.0","2026-01-12 03:24:00"
"803","Howrah","2026-04-27","40.75","65.69","115.24","2026-04-27 01:00:00"
"804","Chennai","2026-04-11","36.13","84.76","101.95","2026-04-11 12:05:00"
"805","Mumbai","2026-02-24","40.09","69.01","24.0","2026-02-24 22:30:00"
"806","Howrah","2026-03-22","23.9","70.47","108.38","2026-03-22 15:25:00"
"807","Noida","2026-05-28","31.16","72.77","119.58","2026-05-28 03:36:00"
"808","Bhopal","2026-06-02","32.32","93.89","105.54","2026-06-02 02:09:00"
"809","Lucknow","2026-02-12","37.32","63.33","64.69","2026-02-12 09:43:00"
"810","Ahmedabad","2026-06-17","31.05","50.62","26.62","2026-06-17 10:55:00"
"811","Sambalpur","2026-03-11","40.01","63.73","51.49","2026-03-11 10:36:00"
"812","Surat","2026-06-10","19.35","39.52","100.69","2026-06-10 21:23:00"
"813","Chennai","2026-01-08","24.19","47.43","104.0","2026-01-08 16:53:00"
"814","Bhubaneswar","2026-02-20","19.97","57.89","29.93","2026-02-20 07:06:00"
"815","Rourkela","2026-04-27","34.35","89.28","52.21","2026-04-27 18:17:00"
"816","Ahmedabad","2026-03-18","32.13","62.5","22.84","2026-03-18 09:52:00"
"817","Rourkela","2026-04-19","26.73","74.74","56.55","2026-04-19 02:07:00"
"818","Kolkata","2026-05-27","27.12","57.72","91.77","2026-05-27 22:48:00"
"819","Bhopal","2026-01-02","33.21","72.21","53.36","2026-01-02 18:24:00"
"820","Noida","2026-01-03","39.27","92.37","42.37","2026-01-03 22:10:00"
"821","Kochi","2026-01-07","19.71","88.12","74.08","2026-01-07 21:05:00"
"822","Pune","2026-03-29","26.56","88.83","78.56","2026-03-29 12:39:00"
"823","Durgapur","2026-01-18","18.43","53.8","21.8","2026-01-18 16:08:00"
"824","Bengaluru","2026-05-15","39.37","37.69","32.19","2026-05-15 12:19:00"
"825","Cuttack","2026-01-24","31.27","40.26","0.35","2026-01-24 06:19:00"
"826","Lucknow","2026-04-08","41.32","63.06","95.62","2026-04-08 16:04:00"
"827","Bengaluru","2026-02-15","35.92","47.26","24.9","2026-02-15 21:10:00"
"828","Puri","2026-06-07","32.43","63.87","74.12","2026-06-07 07:58:00"
"829","Surat","2026-01-03","38.98","39.53","72.71","2026-01-03 15:20:00"
"830","Bhopal","2026-03-02","38.28","55.35","107.89","2026-03-02 14:14:00"
"831","Puri","2026-03-03","32.9","68.94","3.82","2026-03-03 12:22:00"
"832","Pune","2026-03-18","39.29","67.04","59.74","2026-03-18 02:58:00"
"833","Cuttack","2026-06-10","30.61","75.75","12.1","2026-06-10 09:07:00"
"834","Bhopal","2026-04-27","19.38","82.04","72.88","2026-04-27 04:53:00"
"835","Kolkata","2026-05-05","29.79","49.88","42.01","2026-05-05 05:36:00"
"836","Noida","2026-05-05","32.12","57.49","72.43","2026-05-05 18:53:00"
"837","Pune","2026-03-30","21.07","57.39","78.15","2026-03-30 20:17:00"
"838","Noida","2026-06-21","24.88","40.8","11.41","2026-06-21 16:34:00"
"839","New Delhi","2026-02-15","33.88","82.14","42.76","2026-02-15 22:45:00"
"840","Sambalpur","2026-04-25","32.34","36.66","70.43","2026-04-25 16:32:00"
"841","Kochi","2026-02-26","31.14","35.38","105.81","2026-02-26 02:35:00"
"842","Bhubaneswar","2026-06-03","36.72","70.28","14.38","2026-06-03 04:06:00"
"843","Durgapur","2026-03-11","34.62","65.78","109.79","2026-03-11 16:00:00"
"844","Puri","2026-06-22","39.15","76.72","46.46","2026-06-22 12:51:00"
"845","Kochi","2026-04-03","37.18","40.31","95.24","2026-04-03 21:44:00"
"846","Noida","2026-05-12","22.27","83.07","52.64","2026-05-12 13:12:00"
"847","Chennai","2026-01-22","39.75","89.59","113.02","2026-01-22 13:47:00"
"848","Lucknow","2026-05-26","30.85","79.42","15.73","2026-05-26 18:26:00"
"849","Ahmedabad","2026-04-12","22.66","55.49","77.12","2026-04-12 03:25:00"
"850","Lucknow","2026-06-18","26.75","72.79","62.15","2026-06-18 02:13:00"
"851","Kochi","2026-02-19","38.56","92.62","102.59","2026-02-19 11:06:00"
"852","Bengaluru","2026-06-03","28.92","70.85","50.56","2026-06-03 21:37:00"
"853","Cuttack","2026-03-27","25.65","43.42","12.59","2026-03-27 22:00:00"
"854","Rourkela","2026-02-07","21.5","62.1","67.59","2026-02-07 11:07:00"
"855","Rourkela","2026-06-22","19.07","80.64","59.81","2026-06-22 16:45:00"
"856","Bhopal","2026-06-28","37.34","60.25","108.62","2026-06-28 18:56:00"
"857","Howrah","2026-04-17","37.63","58.93","88.61","2026-04-17 05:11:00"
"858","Sambalpur","2026-06-12","20.63","46.97","41.32","2026-06-12 09:44:00"
"859","Hyderabad","2026-05-24","32.84","86.14","82.99","2026-05-24 02:27:00"
"860","Noida","2026-01-08","18.11","64.69","8.13","2026-01-08 17:14:00"
"861","Bengaluru","2026-01-25","22.22","68.28","56.91","2026-01-25 12:55:00"
"862","Hyderabad","2026-05-18","37.02","54.51","79.76","2026-05-18 08:24:00"
"863","New Delhi","2026-03-02","28.34","78.84","109.29","2026-03-02 03:01:00"
"864","Kochi","2026-03-24","26.98","62.13","106.3","2026-03-24 20:04:00"
"865","Durgapur","2026-06-07","38.56","74.31","17.26","2026-06-07 07:13:00"
"866","Mumbai","2026-04-27","39.54","70.65","68.12","2026-04-27 04:10:00"
"867","Pune","2026-06-28","36.58","61.28","85.56","2026-06-28 04:59:00"
"868","Bengaluru","2026-06-22","31.13","81.53","7.27","2026-06-22 01:17:00"
"869","Kochi","2026-01-10","41.28","75.57","119.52","2026-01-10 16:21:00"
"870","Cuttack","2026-01-10","25.46","80.45","25.41","2026-01-10 02:48:00"
"871","New Delhi","2026-02-26","29.15","81.15","15.74","2026-02-26 08:10:00"
"872","New Delhi","2026-05-01","24.68","61.32","22.32","2026-05-01 02:10:00"
"873","Lucknow","2026-05-18","18.01","52.94","1.32","2026-05-18 12:49:00"
"874","Mumbai","2026-03-04","37.88","51.95","111.72","2026-03-04 22:56:00"
"875","Bhubaneswar","2026-03-18","34.03","86.09","65.61","2026-03-18 06:27:00"
"876","Noida","2026-03-28","19.96","59.85","31.69","2026-03-28 15:34:00"
"877","Lucknow","2026-06-13","29.36","35.87","103.65","2026-06-13 10:48:00"
"878","Bhopal","2026-05-29","37.58","91.4","36.47","2026-05-29 12:49:00"
"879","Ahmedabad","2026-02-06","18.79","43.79","57.02","2026-02-06 08:24:00"
"880","Lucknow","2026-02-26","25.16","38.14","23.0","2026-02-26 22:05:00"
"881","Bhubaneswar","2026-03-14","41.01","43.86","98.97","2026-03-14 04:49:00"
"882","New Delhi","2026-01-27","31.04","48.47","66.33","2026-01-27 12:17:00"
"883","New Delhi","2026-04-08","25.35","70.84","30.45","2026-04-08 05:45:00"
"884","Cuttack","2026-01-01","41.74","75.74","0.49","2026-01-01 09:14:00"
"885","Bhubaneswar","2026-06-19","35.88","54.49","77.93","2026-06-19 08:43:00"
"886","Kochi","2026-02-12","29.09","53.15","114.54","2026-02-12 05:36:00"
"887","Chennai","2026-05-11","34.73","39.16","101.46","2026-05-11 05:46:00"
"888","Sambalpur","2026-03-06","30.2","35.78","116.73","2026-03-06 01:04:00"
"889","New Delhi","2026-04-05","27.99","38.75","70.32","2026-04-05 08:24:00"
"890","Mumbai","2026-04-23","25.0","46.73","59.64","2026-04-23 22:33:00"
"891","Howrah","2026-02-19","36.2","49.31","83.09","2026-02-19 04:48:00"
"892","Pune","2026-03-09","25.94","85.95","75.61","2026-03-09 01:15:00"
"893","New Delhi","2026-06-26","19.28","74.75","21.18","2026-06-26 18:33:00"
"894","Durgapur","2026-04-30","35.8","83.19","47.43","2026-04-30 02:18:00"
"895","Hyderabad","2026-03-08","24.88","57.13","57.7","2026-03-08 15:58:00"
"896","Puri","2026-04-12","23.13","35.76","102.09","2026-04-12 10:22:00"
"897","Hyderabad","2026-04-06","24.01","70.22","5.78","2026-04-06 18:14:00"
"898","Howrah","2026-05-15","28.2","44.6","1.12","2026-05-15 21:56:00"
"899","Bengaluru","2026-05-24","25.79","57.73","32.2","2026-05-24 19:57:00"
"900","Sambalpur","2026-06-07","19.14","64.1","35.5","2026-06-07 04:59:00"
"901","Surat","2026-05-16","28.18","35.53","37.46","2026-05-16 11:54:00"
"902","Chennai","2026-01-22","36.36","55.5","79.86","2026-01-22 07:39:00"
"903","Noida","2026-01-26","30.3","70.89","0.84","2026-01-26 12:25:00"
"904","Cuttack","2026-03-16","18.77","57.71","26.61","2026-03-16 22:53:00"
"905","Howrah","2026-05-23","29.55","70.98","48.05","2026-05-23 16:51:00"
"906","Chennai","2026-05-26","27.05","62.74","85.59","2026-05-26 11:54:00"
"907","New Delhi","2026-04-21","21.75","68.29","115.57","2026-04-21 05:15:00"
"908","Bengaluru","2026-05-23","19.41","94.1","90.88","2026-05-23 05:30:00"
"909","Surat","2026-06-17","41.54","75.44","25.53","2026-06-17 22:04:00"
"910","Rourkela","2026-01-23","40.5","69.02","117.46","2026-01-23 04:17:00"
"911","Bengaluru","2026-03-10","31.1","85.08","72.21","2026-03-10 17:48:00"
"912","Sambalpur","2026-02-27","29.16","76.92","58.66","2026-02-27 09:36:00"
"913","Hyderabad","2026-04-09","36.62","76.96","36.51","2026-04-09 02:55:00"
"914","Puri","2026-03-16","30.9","49.61","83.41","2026-03-16 05:31:00"
"915","Hyderabad","2026-01-08","22.18","63.38","111.21","2026-01-08 12:21:00"
"916","Mumbai","2026-05-16","22.3","66.86","51.44","2026-05-16 19:11:00"
"917","Bhopal","2026-03-24","22.62","58.01","93.4","2026-03-24 19:44:00"
"918","Cuttack","2026-03-18","24.83","80.54","7.18","2026-03-18 15:29:00"
"919","Howrah","2026-05-06","40.9","58.01","72.91","2026-05-06 03:42:00"
"920","Hyderabad","2026-01-20","37.14","81.27","107.31","2026-01-20 11:59:00"
"921","Mumbai","2026-05-15","20.48","82.87","30.12","2026-05-15 10:19:00"
"922","Sambalpur","2026-02-04","31.2","35.26","51.71","2026-02-04 04:25:00"
"923","Lucknow","2026-04-25","25.61","59.03","76.43","2026-04-25 11:43:00"
"924","Kochi","2026-04-13","19.88","94.09","51.14","2026-04-13 01:31:00"
"925","Durgapur","2026-04-08","32.55","67.07","88.93","2026-04-08 01:10:00"
"926","Kolkata","2026-05-24","25.28","94.18","82.47","2026-05-24 22:59:00"
"927","Hyderabad","2026-04-12","33.77","66.71","6.19","2026-04-12 18:10:00"
"928","Howrah","2026-01-20","30.3","64.86","72.1","2026-01-20 13:49:00"
"929","Kolkata","2026-01-07","37.93","90.21","29.77","2026-01-07 03:51:00"
"930","Kochi","2026-03-26","31.42","36.44","66.29","2026-03-26 02:39:00"
"931","New Delhi","2026-02-08","23.15","91.79","5.07","2026-02-08 03:00:00"
"932","Bhubaneswar","2026-05-21","37.09","52.24","63.24","2026-05-21 21:21:00"
"933","Durgapur","2026-06-07","32.47","39.56","30.46","2026-06-07 22:30:00"
"934","Sambalpur","2026-05-09","40.33","60.22","61.28","2026-05-09 22:32:00"
"935","Bengaluru","2026-03-10","24.05","86.13","94.76","2026-03-10 15:29:00"
"936","Cuttack","2026-04-03","24.45","48.25","28.76","2026-04-03 14:45:00"
"937","Bhubaneswar","2026-05-30","40.91","41.91","78.97","2026-05-30 11:08:00"
"938","Mumbai","2026-05-14","29.48","58.24","19.09","2026-05-14 06:31:00"
"939","Hyderabad","2026-02-08","37.61","66.77","29.34","2026-02-08 05:04:00"
"940","Bengaluru","2026-05-15","27.63","35.07","72.38","2026-05-15 21:32:00"
"941","Durgapur","2026-05-22","32.99","60.75","15.64","2026-05-22 18:08:00"
"942","Lucknow","2026-06-13","34.47","79.25","22.63","2026-06-13 14:35:00"
"943","Mumbai","2026-01-27","31.64","41.88","119.61","2026-01-27 21:36:00"
"944","Durgapur","2026-06-02","23.81","46.25","84.84","2026-06-02 23:25:00"
"945","Bengaluru","2026-01-19","22.08","94.83","82.76","2026-01-19 11:25:00"
"946","Lucknow","2026-02-24","41.74","39.6","37.77","2026-02-24 05:46:00"
"947","Bhubaneswar","2026-02-21","38.76","87.49","93.3","2026-02-21 22:47:00"
"948","Howrah","2026-06-21","28.18","75.68","11.88","2026-06-21 09:58:00"
"949","Puri","2026-05-02","33.47","80.41","4.2","2026-05-02 22:58:00"
"950","Howrah","2026-03-09","24.03","54.73","36.26","2026-03-09 09:56:00"
"951","Noida","2026-06-08","40.71","41.42","79.78","2026-06-08 14:01:00"
"952","Lucknow","2026-05-23","40.03","54.13","18.91","2026-05-23 04:43:00"
"953","New Delhi","2026-02-01","41.75","78.52","66.27","2026-02-01 09:34:00"
"954","Rourkela","2026-04-07","37.78","70.71","74.76","2026-04-07 18:19:00"
"955","Hyderabad","2026-02-15","36.08","74.72","47.58","2026-02-15 06:39:00"
"956","Bhubaneswar","2026-04-14","34.86","37.39","9.69","2026-04-14 06:21:00"
"957","Durgapur","2026-06-18","35.58","77.97","100.26","2026-06-18 01:42:00"
"958","Bengaluru","2026-01-22","20.96","55.95","33.76","2026-01-22 20:26:00"
"959","Mumbai","2026-05-22","25.94","70.28","106.68","2026-05-22 11:50:00"
"960","Sambalpur","2026-04-05","24.18","44.0","88.71","2026-04-05 10:01:00"
"961","Durgapur","2026-05-02","29.39","64.44","96.08","2026-05-02 23:56:00"
"962","Bhopal","2026-06-19","20.73","67.7","111.6","2026-06-19 10:15:00"
"963","Kolkata","2026-01-11","40.5","63.45","2.55","2026-01-11 22:56:00"
"964","Bhopal","2026-04-25","30.03","64.99","39.7","2026-04-25 03:47:00"
"965","Sambalpur","2026-04-24","26.48","69.14","28.85","2026-04-24 16:20:00"
"966","Surat","2026-04-19","18.16","37.01","84.37","2026-04-19 11:14:00"
"967","Surat","2026-01-23","31.19","40.53","51.13","2026-01-23 21:35:00"
"968","Kolkata","2026-01-17","20.31","54.36","118.34","2026-01-17 04:24:00"
"969","Howrah","2026-01-29","27.97","73.37","13.68","2026-01-29 21:55:00"
"970","Ahmedabad","2026-01-05","20.11","54.94","52.95","2026-01-05 05:49:00"
"971","Cuttack","2026-01-19","30.08","36.54","36.69","2026-01-19 23:30:00"
"972","Surat","2026-05-24","27.1","54.92","63.08","2026-05-24 17:09:00"
"973","Rourkela","2026-02-26","26.84","87.39","1.21","2026-02-26 03:37:00"
"974","Chennai","2026-01-23","23.16","86.95","104.69","2026-01-23 23:29:00"
"975","Bhubaneswar","2026-05-25","22.19","85.8","101.42","2026-05-25 04:22:00"
"976","Mumbai","2026-02-26","39.39","94.83","119.07","2026-02-26 13:07:00"
"977","Ahmedabad","2026-03-27","23.32","91.22","106.45","2026-03-27 20:23:00"
"978","Rourkela","2026-03-16","18.75","60.81","57.01","2026-03-16 03:58:00"
"979","Ahmedabad","2026-04-09","23.8","69.43","53.18","2026-04-09 07:20:00"
"980","Hyderabad","2026-01-07","29.31","47.88","35.62","2026-01-07 10:53:00"
"981","Bhopal","2026-06-19","37.06","86.0","52.44","2026-06-19 23:32:00"
"982","Lucknow","2026-03-15","34.53","47.7","97.03","2026-03-15 08:12:00"
"983","Noida","2026-05-02","37.76","39.46","14.33","2026-05-02 15:40:00"
"984","Ahmedabad","2026-06-18","27.75","89.53","2.03","2026-06-18 01:06:00"
"985","Lucknow","2026-04-18","18.27","76.99","18.98","2026-04-18 01:51:00"
"986","Bhubaneswar","2026-06-10","32.33","86.25","76.82","2026-06-10 14:22:00"
"987","Hyderabad","2026-06-22","39.25","88.76","55.78","2026-06-22 03:17:00"
"988","Pune","2026-06-05","21.47","51.31","6.12","2026-06-05 15:07:00"
"989","Rourkela","2026-06-15","35.43","65.81","95.24","2026-06-15 07:36:00"
"990","Rourkela","2026-02-11","18.25","71.47","96.62","2026-02-11 22:48:00"
"991","Chennai","2026-04-03","25.69","66.76","84.11","2026-04-03 11:13:00"
"992","Surat","2026-01-15","32.99","58.22","33.25","2026-01-15 19:29:00"
"993","Surat","2026-03-08","31.58","51.48","68.99","2026-03-08 07:23:00"
"994","Puri","2026-01-15","30.87","80.51","46.8","2026-01-15 23:01:00"
"995","New Delhi","2026-04-19","35.9","76.54","15.24","2026-04-19 03:57:00"
"996","Lucknow","2026-01-25","24.88","51.87","23.0","2026-01-25 04:08:00"
"997","Howrah","2026-02-19","38.35","78.66","94.7","2026-02-19 05:54:00"
"998","Mumbai","2026-06-29","28.83","40.22","24.28","2026-06-29 11:00:00"
